text,created_at,retweet_count,favorite_count,is_retweet,id_str
"The next president will face an enormous challenge of picking up the pieces of America’s foreign policy and salvaging our reputation.

I'm the only candidate in this race ready for that job on day one — and 133 top foreign policy officials agree. https://t.co/4c2Le1VIJV",2019-11-13 01:25:00,720,3254,False,1194425898465972226
"Change starts at the local level — I learned that firsthand as a 28-year-old on the New Castle County Council. On #NationalRunforOfficeDay, I'm asking you to join me and run for something. There is too much at stake in 2020 to sit on the sidelines. https://t.co/cEgKOoVhVI",2019-11-13 00:47:00,163,591,False,1194416335637360642
"President Trump's erratic, impulsive decisions threaten our national security and set our world on edge. Every day that he sits in the Oval Office is a dangerous day for the United States. https://t.co/QcUR5hVCdJ",2019-11-13 00:30:00,1632,7557,False,1194412057560436737
Every worker should have the chance to join a union which bargains to ensure they get paid a living wage and have protections against sexual harassment. That's why I'm proud to stand with @McDonalds workers who are striking in Detroit and across the country today. https://t.co/r0y6uDM2na,2019-11-12 22:40:00,599,2844,False,1194384374902312962
Israel has a right to defend itself against terrorist threats. It is intolerable that Israeli civilians live their lives under the constant fear of rocket attacks. That's why our administration was such a strong supporter of Israel's life-saving Iron Dome. https://t.co/aQOUdKZqq7,2019-11-12 21:32:00,1246,5568,False,1194367262284828678
DREAMers should be treated like the Americans that they are. It's past time for Congress to provide a pathway to citizenship and a fair shot at the American dream. #HomeIsHere https://t.co/9CcEn8BUsm,2019-11-12 21:05:00,473,1893,False,1194360467675848704
"The Sandy Hook families who paid such a bitter price deserve their day in court – and all American families deserve laws that protect them, and that put their children, not big gun corporations, first. https://t.co/Y8KovpD4cP",2019-11-12 19:42:21,566,3770,False,1194339670626144257
"Jill and I want to extend our best wishes to our friends in the Sikh community who are observing the 550th anniversary of the birth of Guru Nanak Dev Ji, the founder of Sikhism. https://t.co/ojTCj2SR1j",2019-11-12 18:56:30,251,1119,False,1194328129264852993
DREAMers know more about what it means to be an American than you ever will. https://t.co/tPP4SED7iE,2019-11-12 18:14:52,5375,31883,False,1194317654485602307
"As president, I will ensure DREAMers are recognized as the Americans they are. In the meantime, the Supreme Court should overturn Donald Trump’s cruel decision so that DREAMers can continue to live fully in the only country they have ever known. Their #HomeIsHere.",2019-11-12 16:29:33,766,3212,False,1194291151248986113
"I just finished tonight’s CNN Town Hall, where I laid out my vision for our future and how I’ll deliver real progress for working families.

I know we can defeat Donald Trump and take back this country, but we can’t do it without your help. Chip in today: https://t.co/x0ZyWHk0rC https://t.co/uw1YulnN2N",2019-11-12 04:41:31,922,5565,False,1194112965353627648
Donald Trump has violated his oath of office and betrayed our nation. He should be impeached. https://t.co/4YWvi0HLxh,2019-11-12 04:28:05,2665,13370,False,1194109586594312192
"At tonight's @CNN Town Hall in Iowa, I laid out my bold vision for the country and why I'm the best candidate in this race to beat Donald Trump and unite our nation.

If you liked what you heard, join our team and let's get to work: https://t.co/gnaFCAUzju",2019-11-12 03:23:00,527,2819,False,1194093206272495618
Looking forward to joining @ErinBurnett for tonight’s town hall in Iowa to discuss what’s at stake in this election and why I’m running for president. Tune in to @CNN at 9 PM ET to watch live.,2019-11-12 01:54:08,182,1020,False,1194070842059214849
Our veterans and their families represent the absolute best that our country has to offer. I had the honor of spending Veterans Day in Iowa with a few of them. https://t.co/ziNM4qRHL2,2019-11-12 01:37:03,615,3730,False,1194066544885731329
"The campaign trail is always more fun when you join, @DrBiden. What a great weekend in New Hampshire! https://t.co/5zX5CZjM3N",2019-11-12 00:45:00,239,1829,False,1194053444337885184
"President Trump has repeatedly failed our veterans, and our sacred obligation as a nation: to properly prepare and equip our troops when we send them into harm’s way, and care for them and their families. 

As president, I will meet our sacred obligation. https://t.co/TCUYaKtz8l",2019-11-12 00:20:00,577,2820,False,1194047153045299201
"We owe our veterans more than we could ever repay — and it’s our sacred obligation to care for them and their families when they return home.

Thank you to all who have served — on Veterans Day and every day. https://t.co/SQBUj8nwmw",2019-11-11 21:20:00,1000,5888,False,1194001854604234752
"I understand the sleepless nights, wondering if your deployed child is safe, and all the added sacrifices military families face because their loved one chose selfless service.

As president, I'll take care of our troops and their families. https://t.co/iNuNHlPsg1",2019-11-11 20:15:00,766,3740,False,1193985496533196805
Less than 1% of our population risks everything to protect our country — the other 99% of us owe them more than we could ever repay. #VeteransDay https://t.co/ChF786cRlO,2019-11-11 19:29:00,540,2260,False,1193973920325615619
"Today, I’m releasing my plan to ensure our veterans receive what they deserve: our respect and enduring gratitude, and the benefits they have earned.  

Read my full plan: https://t.co/TCUYaKtz8l",2019-11-11 17:40:00,593,2690,False,1193946489854124032
"The most sacred obligation of our government is to do right by the men and women who defend our nation at war. Veterans Day offers us a moment to reflect on that obligation, and to recommit ourselves to all that it truly means. https://t.co/X0YAR8r3Xj",2019-11-11 16:20:00,689,3158,False,1193926357346082817
"Together we can, and will, make Donald Trump a one-term president.",2019-11-11 01:20:00,3872,36258,False,1193699864577626113
We don’t say it enough — Barack Obama was a great president. And I’m proud to have worked alongside him. https://t.co/5pIZxkNxyj,2019-11-11 00:07:00,6623,47306,False,1193681493421248512
"HBCUs and MSIs play a vital role in our communities. As president, I’ll invest $70 billion in these institutions to improve affordability, build high tech labs and facilities, and support student success.

Read my full plan: https://t.co/MxizpNiekL",2019-11-10 22:37:00,264,867,False,1193658844229988355
"I’m running for president to restore the soul of this nation, rebuild its backbone — the middle class, and unify all Americans.

If you’re with me, join us: https://t.co/qN0D1vhO9N",2019-11-10 21:21:00,735,4226,False,1193639718069530624
"The ACA was, and is, a big deal. It took generations of presidents trying to expand health care access, and President Obama and I got it done. 

I’ll fight tooth and nail against anyone who tries to tear it down—Republican or Democrat.",2019-11-10 20:09:00,1914,11057,False,1193621598898548736
"There is no denying the devastating effects climate change has on our planet — we need to take action. 

As president, I’ll lead the world in addressing the climate emergency. Read my plan at https://t.co/FbsOsyQkIo.
https://t.co/hHMvdBHLY3",2019-11-10 17:19:00,397,2090,False,1193578817127899138
"Thirty years ago today, the people of Berlin tore down a wall and vanquished a dictatorship. We must not forget the lessons of 1989. The United States must reclaim its mantle as the champion of democracy. The stakes are simply too high. https://t.co/3LkGwfzp6U",2019-11-10 01:44:40,558,2807,False,1193343686022770689
"Because a union fought for their private health insurance plan, Marcy and her husband were able to retire with dignity and respect. That’s why my plan to protect and build on Obamacare will give folks the option to choose what’s best for them. https://t.co/jtOPJDnE30",2019-11-10 00:47:00,371,1718,False,1193329171792977920
"My plan to build on Obamacare will expand health care coverage and lower costs — without raising taxes on the middle class.

Proponents of Medicare for All can't say the same. Read my full plan: https://t.co/ysfLJK0u9o",2019-11-09 23:17:00,649,2781,False,1193306522647838720
A fresh Fall day in New Hampshire spent serving chili to our nation’s finest — firefighters. https://t.co/9BRPyeDkLk,2019-11-09 20:57:57,454,3130,False,1193271531562000387
"Health care is a right. Every American should have the peace of mind that comes from access to affordable health care, and we can get there by protecting and building on Obamacare.",2019-11-09 18:34:00,578,3620,False,1193235303617748993
"We have to start rewarding work, not wealth. As president, I will build a stronger, more inclusive middle class — not cut taxes for the super wealthy.",2019-11-09 16:47:00,1016,8269,False,1193208375959379968
